,participant,task,subtask,trial,choice,reward,condition,function,is_training
78,0,15,0,3,4,7.23485542,noncompositional,oddpos,True
79,0,15,0,4,3,6.10972429,noncompositional,oddpos,True
80,0,16,0,0,5,5.07569107,noncompositional,evenneg,True
81,0,16,0,1,0,8.22255786,noncompositional,evenneg,True
82,0,16,0,2,1,1.37645798,noncompositional,evenneg,True
83,0,16,0,3,4,6.35345578,noncompositional,evenneg,True
84,0,16,0,4,3,6.70187162,noncompositional,evenneg,True
85,0,17,0,0,4,8.37988162,noncompositional,evenpos,True
86,0,17,0,1,2,4.97817946,noncompositional,evenpos,True
87,0,17,0,2,0,5.34232521,noncompositional,evenpos,True
88,0,17,0,3,5,9.72627727,noncompositional,evenpos,True
89,0,17,0,4,3,7.75945903,noncompositional,evenpos,True
90,0,18,0,0,5,7.20741133,noncompositional,oddpos,True
91,0,18,0,1,5,7.02234355,noncompositional,oddpos,True
92,0,18,0,2,5,7.15156244,noncompositional,oddpos,True
93,0,18,0,3,5,7.07042698,noncompositional,oddpos,True
94,0,18,0,4,5,7.23466175,noncompositional,oddpos,True
95,0,19,0,0,5,0.89900366,noncompositional,oddneg,True
96,0,19,0,1,0,2.66413885,noncompositional,oddneg,True
97,0,19,0,2,1,7.49366824,noncompositional,oddneg,True
98,0,19,0,3,1,7.22915754,noncompositional,oddneg,True
99,0,19,0,4,1,7.2006808,noncompositional,oddneg,True
100,1,0,0,0,1,2.24967685,noncompositional,poseven,True
101,1,0,0,1,1,2.1924069,noncompositional,poseven,True
102,1,0,0,2,0,1.38495935,noncompositional,poseven,True
103,1,0,0,3,1,2.12401273,noncompositional,poseven,True
104,1,0,0,4,5,3.01210041,noncompositional,poseven,True
105,1,1,0,0,0,4.91055619,noncompositional,negodd,True
106,1,1,0,1,1,4.35623645,noncompositional,negodd,True
107,1,1,0,2,2,3.10952689,noncompositional,negodd,True
108,1,1,0,3,0,5.07063406,noncompositional,negodd,True
109,1,1,0,4,1,4.52304778,noncompositional,negodd,True
110,1,2,0,0,0,4.29607607,noncompositional,posodd,True
111,1,2,0,1,2,6.58314773,noncompositional,posodd,True
112,1,2,0,2,0,4.3590398,noncompositional,posodd,True
113,1,2,0,3,2,6.63718468,noncompositional,posodd,True
114,1,2,0,4,0,4.3865075,noncompositional,posodd,True
115,1,3,0,0,5,5.24088994,noncompositional,negeven,True
116,1,3,0,1,3,4.22325663,noncompositional,negeven,True
117,1,3,0,2,5,5.07447393,noncompositional,negeven,True
118,1,3,0,3,3,4.3131437,noncompositional,negeven,True
119,1,3,0,4,0,6.45359212,noncompositional,negeven,True
120,1,4,0,0,0,2.14175302,noncompositional,posodd,True
121,1,4,0,1,2,3.5170274,noncompositional,posodd,True
122,1,4,0,2,5,5.28010375,noncompositional,posodd,True
123,1,4,0,3,3,5.4741297,noncompositional,posodd,True
124,1,4,0,4,0,2.06243736,noncompositional,posodd,True
125,1,5,0,0,5,4.62621488,noncompositional,posodd,True
126,1,5,0,1,3,4.33462522,noncompositional,posodd,True
127,1,5,0,2,5,4.3910367,noncompositional,posodd,True
128,1,5,0,3,3,4.48939712,noncompositional,posodd,True
129,1,5,0,4,0,0.31144635,noncompositional,posodd,True
130,1,6,0,0,0,7.75866781,noncompositional,negodd,True
131,1,6,0,1,5,10.183368,noncompositional,negodd,True
132,1,6,0,2,3,11.32209288,noncompositional,negodd,True
133,1,6,0,3,5,10.35260885,noncompositional,negodd,True
134,1,6,0,4,0,7.8198901,noncompositional,negodd,True
135,1,7,0,0,5,2.38349225,noncompositional,negeven,True
136,1,7,0,1,3,2.74995153,noncompositional,negeven,True
137,1,7,0,2,0,7.67281393,noncompositional,negeven,True
138,1,7,0,3,2,5.87764163,noncompositional,negeven,True
139,1,7,0,4,5,2.56481054,noncompositional,negeven,True
140,1,8,0,0,0,4.55652131,noncompositional,negeven,True
141,1,8,0,1,5,1.32180758,noncompositional,negeven,True
142,1,8,0,2,3,2.27602726,noncompositional,negeven,True
143,1,8,0,3,5,1.13027986,noncompositional,negeven,True
144,1,8,0,4,5,1.19187784,noncompositional,negeven,True
145,1,9,0,0,5,11.03079093,noncompositional,posodd,True
146,1,9,0,1,3,10.84085561,noncompositional,posodd,True
147,1,9,0,2,5,10.83277011,noncompositional,posodd,True
148,1,9,0,3,3,10.83091102,noncompositional,posodd,True
149,1,9,0,4,5,10.95569873,noncompositional,posodd,True
150,1,10,0,0,5,7.83296294,noncompositional,negodd,True
151,1,10,0,1,3,8.42975422,noncompositional,negodd,True
152,1,10,0,2,5,7.82891113,noncompositional,negodd,True
153,1,10,0,3,5,7.76347438,noncompositional,negodd,True
154,1,10,0,4,5,7.70531152,noncompositional,negodd,True
155,1,11,0,0,5,0.5946685,noncompositional,negeven,True
156,1,11,0,1,0,5.62502782,noncompositional,negeven,True
157,1,11,0,2,5,0.68437333,noncompositional,negeven,True
158,1,11,0,3,3,0.77490017,noncompositional,negeven,True
159,1,11,0,4,0,5.71189636,noncompositional,negeven,True
160,1,12,0,0,5,1.61476371,noncompositional,poseven,True
161,1,12,0,1,5,1.43416774,noncompositional,poseven,True
162,1,12,0,2,0,4.81764257,noncompositional,poseven,True
163,1,12,0,3,0,4.69094099,noncompositional,poseven,True
164,1,12,0,4,0,4.86003258,noncompositional,poseven,True
165,1,13,0,0,5,1.12138661,noncompositional,poseven,True
166,1,13,0,1,0,1.22277973,noncompositional,poseven,True
167,1,13,0,2,5,0.83304515,noncompositional,poseven,True
168,1,13,0,3,3,0.54302398,noncompositional,poseven,True
169,1,13,0,4,0,1.24820668,noncompositional,poseven,True
170,1,14,0,0,0,1.31897301,noncompositional,poseven,True
171,1,14,0,1,5,1.30549342,noncompositional,poseven,True
172,1,14,0,2,5,1.40863154,noncompositional,poseven,True
173,1,14,0,3,5,1.45917572,noncompositional,poseven,True
174,1,14,0,4,0,1.2745855,noncompositional,poseven,True
175,1,15,0,0,5,4.11287677,noncompositional,negodd,True
176,1,15,0,1,5,4.30732619,noncompositional,negodd,True
177,1,15,0,2,0,7.76292994,noncompositional,negodd,True
178,1,15,0,3,0,7.5657084,noncompositional,negodd,True
179,1,15,0,4,5,4.29200523,noncompositional,negodd,True
180,1,16,0,0,0,7.40700228,noncompositional,negeven,True
181,1,16,0,1,5,1.70810134,noncompositional,negeven,True
182,1,16,0,2,5,1.49919756,noncompositional,negeven,True
183,1,16,0,3,5,1.83495185,noncompositional,negeven,True
184,1,16,0,4,1,6.89026369,noncompositional,negeven,True
185,1,17,0,0,0,2.62338144,noncompositional,posodd,True
186,1,17,0,1,5,9.8014238,noncompositional,posodd,True
187,1,17,0,2,0,2.67374299,noncompositional,posodd,True
188,1,17,0,3,5,9.74576819,noncompositional,posodd,True
189,1,17,0,4,5,9.69043543,noncompositional,posodd,True
190,1,18,0,0,0,6.7263611,noncompositional,negodd,True
191,1,18,0,1,0,6.78375591,noncompositional,negodd,True
192,1,18,0,2,0,6.61869534,noncompositional,negodd,True
193,1,18,0,3,0,6.73173436,noncompositional,negodd,True
194,1,18,0,4,0,6.62481132,noncompositional,negodd,True
195,1,19,0,0,5,3.93866726,noncompositional,poseven,True
196,1,19,0,1,0,6.78689392,noncompositional,poseven,True
197,1,19,0,2,0,6.6032787,noncompositional,poseven,True
198,1,19,0,3,5,3.93897833,noncompositional,poseven,True
199,1,19,0,4,5,3.81152174,noncompositional,poseven,True
200,2,0,0,0,0,5.50635506,noncompositional,negeven,True
201,2,0,0,1,3,0.22769822,noncompositional,negeven,True
202,2,0,0,2,5,1.30003363,noncompositional,negeven,True
203,2,0,0,3,2,4.08881475,noncompositional,negeven,True
204,2,0,0,4,5,1.22408875,noncompositional,negeven,True
205,2,1,0,0,0,2.02841446,noncompositional,poseven,True
206,2,1,0,1,3,5.07500231,noncompositional,poseven,True
207,2,1,0,2,2,3.66996393,noncompositional,poseven,True
208,2,1,0,3,3,5.25048011,noncompositional,poseven,True
209,2,1,0,4,2,3.71649882,noncompositional,poseven,True
210,2,2,0,0,3,7.60310145,noncompositional,negodd,True
211,2,2,0,1,0,9.85192819,noncompositional,negodd,True
212,2,2,0,2,0,9.7534796,noncompositional,negodd,True
213,2,2,0,3,3,7.54535328,noncompositional,negodd,True
214,2,2,0,4,0,9.71745801,noncompositional,negodd,True
215,2,3,0,0,2,4.55038605,noncompositional,posodd,True
216,2,3,0,1,0,4.25650689,noncompositional,posodd,True
217,2,3,0,2,1,4.11913391,noncompositional,posodd,True
218,2,3,0,3,4,3.64540673,noncompositional,posodd,True
219,2,3,0,4,5,10.01280398,noncompositional,posodd,True
220,2,4,0,0,5,1.11065276,noncompositional,negeven,True
221,2,4,0,1,3,1.09373003,noncompositional,negeven,True
222,2,4,0,2,2,4.9252762,noncompositional,negeven,True
223,2,4,0,3,0,5.70896814,noncompositional,negeven,True
224,2,4,0,4,0,5.60626518,noncompositional,negeven,True
225,2,5,0,0,3,0.50823627,noncompositional,poseven,True
226,2,5,0,1,5,0.78424104,noncompositional,poseven,True
227,2,5,0,2,2,4.72562486,noncompositional,poseven,True
228,2,5,0,3,0,2.44423855,noncompositional,poseven,True
229,2,5,0,4,2,4.75418001,noncompositional,poseven,True
230,2,6,0,0,4,4.48942522,noncompositional,posodd,True
231,2,6,0,1,1,5.92420062,noncompositional,posodd,True
232,2,6,0,2,0,6.19740478,noncompositional,posodd,True
233,2,6,0,3,5,10.73324964,noncompositional,posodd,True
234,2,6,0,4,5,10.66333911,noncompositional,posodd,True
235,2,7,0,0,2,5.85226671,noncompositional,negeven,True
236,2,7,0,1,5,0.17502553,noncompositional,negeven,True
237,2,7,0,2,0,8.61153945,noncompositional,negeven,True
238,2,7,0,3,1,7.71257199,noncompositional,negeven,True
239,2,7,0,4,0,8.45306746,noncompositional,negeven,True
240,2,8,0,0,0,4.8938245,noncompositional,poseven,True
241,2,8,0,1,2,7.65626342,noncompositional,poseven,True
242,2,8,0,2,3,2.00946804,noncompositional,poseven,True
243,2,8,0,3,1,7.19460716,noncompositional,poseven,True
244,2,8,0,4,2,7.65909271,noncompositional,poseven,True
245,2,9,0,0,5,0.05386451,noncompositional,negeven,True
246,2,9,0,1,3,0.09098311,noncompositional,negeven,True
247,2,9,0,2,2,5.26921812,noncompositional,negeven,True
248,2,9,0,3,1,7.07883747,noncompositional,negeven,True
249,2,9,0,4,0,6.84825768,noncompositional,negeven,True
250,2,10,0,0,2,5.98839592,noncompositional,negodd,True
251,2,10,0,1,1,7.29300436,noncompositional,negodd,True
252,2,10,0,2,0,8.64720911,noncompositional,negodd,True
253,2,10,0,3,0,8.61192353,noncompositional,negodd,True
254,2,10,0,4,0,8.80861636,noncompositional,negodd,True
255,2,11,0,0,3,7.46819586,noncompositional,negodd,True
256,2,11,0,1,4,1.66470661,noncompositional,negodd,True
257,2,11,0,2,2,7.46703557,noncompositional,negodd,True
258,2,11,0,3,0,7.87886991,noncompositional,negodd,True
259,2,11,0,4,1,7.44409907,noncompositional,negodd,True
260,2,12,0,0,0,4.09315243,noncompositional,negodd,True
261,2,12,0,1,3,5.54452107,noncompositional,negodd,True
262,2,12,0,2,5,6.42560446,noncompositional,negodd,True
263,2,12,0,3,5,6.22817472,noncompositional,negodd,True
264,2,12,0,4,5,6.07816018,noncompositional,negodd,True
265,2,13,0,0,3,3.94652775,noncompositional,poseven,True
266,2,13,0,1,0,5.69083849,noncompositional,poseven,True
267,2,13,0,2,2,6.38651826,noncompositional,poseven,True
268,2,13,0,3,1,6.76738636,noncompositional,poseven,True
269,2,13,0,4,4,9.44916399,noncompositional,poseven,True
270,2,14,0,0,5,8.05765609,noncompositional,posodd,True
271,2,14,0,1,3,8.11402885,noncompositional,posodd,True
272,2,14,0,2,2,6.62000457,noncompositional,posodd,True
273,2,14,0,3,5,8.25757075,noncompositional,posodd,True
274,2,14,0,4,4,3.12002545,noncompositional,posodd,True
275,2,15,0,0,5,10.64907818,noncompositional,posodd,True
276,2,15,0,1,0,4.46941317,noncompositional,posodd,True
277,2,15,0,2,5,10.84697371,noncompositional,posodd,True
278,2,15,0,3,5,10.82654827,noncompositional,posodd,True
279,2,15,0,4,5,10.66292242,noncompositional,posodd,True
280,2,16,0,0,2,3.35834772,noncompositional,negodd,True
281,2,16,0,1,3,10.63433796,noncompositional,negodd,True
282,2,16,0,2,5,10.17957579,noncompositional,negodd,True
283,2,16,0,3,4,3.68010626,noncompositional,negodd,True
284,2,16,0,4,3,10.66375496,noncompositional,negodd,True
285,2,17,0,0,1,5.11730368,noncompositional,poseven,True
286,2,17,0,1,2,6.78900817,noncompositional,poseven,True
287,2,17,0,2,0,3.59394162,noncompositional,poseven,True
288,2,17,0,3,4,3.21934933,noncompositional,poseven,True
289,2,17,0,4,3,1.23227317,noncompositional,poseven,True
290,2,18,0,0,2,6.38325618,noncompositional,negeven,True
291,2,18,0,1,0,8.33030839,noncompositional,negeven,True
292,2,18,0,2,0,8.24331159,noncompositional,negeven,True
293,2,18,0,3,0,8.25906226,noncompositional,negeven,True
294,2,18,0,4,0,8.27407301,noncompositional,negeven,True
295,2,19,0,0,5,9.69248322,noncompositional,posodd,True
296,2,19,0,1,3,9.95204155,noncompositional,posodd,True
297,2,19,0,2,2,4.85039662,noncompositional,posodd,True
298,2,19,0,3,3,9.83687991,noncompositional,posodd,True
299,2,19,0,4,4,2.27652384,noncompositional,posodd,True
300,3,0,0,0,3,0.48674782,noncompositional,poseven,True
301,3,0,0,1,4,3.36414638,noncompositional,poseven,True
302,3,0,0,2,2,5.68127656,noncompositional,poseven,True
303,3,0,0,3,0,2.96981838,noncompositional,poseven,True
304,3,0,0,4,2,5.83890886,noncompositional,poseven,True
305,3,1,0,0,3,1.31324412,noncompositional,poseven,True
306,3,1,0,1,5,0.90779413,noncompositional,poseven,True
307,3,1,0,2,4,6.30513699,noncompositional,poseven,True
308,3,1,0,3,1,1.3466883,noncompositional,poseven,True
309,3,1,0,4,4,6.30169959,noncompositional,poseven,True
310,3,2,0,0,1,8.2071762,noncompositional,negodd,True
311,3,2,0,1,1,8.06605556,noncompositional,negodd,True
312,3,2,0,2,1,8.11475918,noncompositional,negodd,True
313,3,2,0,3,1,8.17662092,noncompositional,negodd,True
314,3,2,0,4,1,8.02306863,noncompositional,negodd,True
315,3,3,0,0,0,1.78749677,noncompositional,posodd,True
316,3,3,0,1,1,3.80192438,noncompositional,posodd,True
317,3,3,0,2,2,3.87140147,noncompositional,posodd,True
318,3,3,0,3,4,2.57548614,noncompositional,posodd,True
319,3,3,0,4,3,9.3959528,noncompositional,posodd,True
320,3,4,0,0,3,1.32885045,noncompositional,poseven,True
321,3,4,0,1,1,5.21228528,noncompositional,poseven,True
322,3,4,0,2,1,5.19173143,noncompositional,poseven,True
323,3,4,0,3,0,3.60601072,noncompositional,poseven,True
324,3,4,0,4,2,6.8612501,noncompositional,poseven,True
325,3,5,0,0,2,5.43219305,noncompositional,poseven,True
326,3,5,0,1,0,2.95430764,noncompositional,poseven,True
327,3,5,0,2,2,5.61662226,noncompositional,poseven,True
328,3,5,0,3,5,3.10056563,noncompositional,poseven,True
329,3,5,0,4,4,10.4389288,noncompositional,poseven,True
330,3,6,0,0,3,4.54249283,noncompositional,negodd,True
331,3,6,0,1,1,5.93965818,noncompositional,negodd,True
332,3,6,0,2,3,4.55101203,noncompositional,negodd,True
333,3,6,0,3,5,4.8490009,noncompositional,negodd,True
334,3,6,0,4,0,6.55116495,noncompositional,negodd,True
335,3,7,0,0,1,2.603539,noncompositional,posodd,True
336,3,7,0,1,4,1.92333588,noncompositional,posodd,True
337,3,7,0,2,3,4.14160878,noncompositional,posodd,True
338,3,7,0,3,5,4.19970175,noncompositional,posodd,True
339,3,7,0,4,2,3.4397276,noncompositional,posodd,True
340,3,8,0,0,0,5.21951237,noncompositional,negodd,True
341,3,8,0,1,1,4.99106713,noncompositional,negodd,True
342,3,8,0,2,4,0.02686354,noncompositional,negodd,True
343,3,8,0,3,3,3.91131051,noncompositional,negodd,True
344,3,8,0,4,5,4.07291633,noncompositional,negodd,True
345,3,9,0,0,0,9.09289139,noncompositional,negodd,True
346,3,9,0,1,0,9.03722204,noncompositional,negodd,True
347,3,9,0,2,0,9.08123149,noncompositional,negodd,True
348,3,9,0,3,0,8.87505136,noncompositional,negodd,True
349,3,9,0,4,0,9.13862701,noncompositional,negodd,True
350,3,10,0,0,0,5.80990474,noncompositional,posodd,True
351,3,10,0,1,1,6.09923064,noncompositional,posodd,True
352,3,10,0,2,3,7.1477055,noncompositional,posodd,True
353,3,10,0,3,3,7.26165087,noncompositional,posodd,True
354,3,10,0,4,3,7.34560071,noncompositional,posodd,True
355,3,11,0,0,3,3.40352285,noncompositional,negeven,True
356,3,11,0,1,1,7.495039,noncompositional,negeven,True
357,3,11,0,2,1,7.52342997,noncompositional,negeven,True
358,3,11,0,3,1,7.39159039,noncompositional,negeven,True
359,3,11,0,4,1,7.37377444,noncompositional,negeven,True
360,3,12,0,0,1,6.04966045,noncompositional,negeven,True
361,3,12,0,1,3,1.29333979,noncompositional,negeven,True
362,3,12,0,2,1,5.97698815,noncompositional,negeven,True
363,3,12,0,3,1,5.86936463,noncompositional,negeven,True
364,3,12,0,4,1,6.13321738,noncompositional,negeven,True
365,3,13,0,0,1,6.67076523,noncompositional,negeven,True
366,3,13,0,1,1,6.48591551,noncompositional,negeven,True
367,3,13,0,2,1,6.88119515,noncompositional,negeven,True
368,3,13,0,3,1,6.61538766,noncompositional,negeven,True
369,3,13,0,4,1,6.93057611,noncompositional,negeven,True
370,3,14,0,0,1,5.22593617,noncompositional,negeven,True
371,3,14,0,1,2,3.90317853,noncompositional,negeven,True
372,3,14,0,2,1,5.2369317,noncompositional,negeven,True
373,3,14,0,3,0,4.74529732,noncompositional,negeven,True
374,3,14,0,4,1,4.98236407,noncompositional,negeven,True
375,3,15,0,0,1,2.30513751,noncompositional,posodd,True
376,3,15,0,1,4,1.13825001,noncompositional,posodd,True
377,3,15,0,2,3,5.75448533,noncompositional,posodd,True
378,3,15,0,3,3,5.7839595,noncompositional,posodd,True
379,3,15,0,4,5,5.63839179,noncompositional,posodd,True
380,3,16,0,0,0,2.43270689,noncompositional,poseven,True
381,3,16,0,1,1,2.35359384,noncompositional,poseven,True
382,3,16,0,2,1,2.32954919,noncompositional,poseven,True
383,3,16,0,3,2,3.92076122,noncompositional,poseven,True
384,3,16,0,4,5,0.86704691,noncompositional,poseven,True
385,3,17,0,0,2,6.02375536,noncompositional,negeven,True
386,3,17,0,1,2,6.11892333,noncompositional,negeven,True
387,3,17,0,2,0,6.72625309,noncompositional,negeven,True
388,3,17,0,3,0,6.91328788,noncompositional,negeven,True
389,3,17,0,4,2,6.14449876,noncompositional,negeven,True
390,3,18,0,0,4,3.56125086,noncompositional,negodd,True
391,3,18,0,1,3,10.59048211,noncompositional,negodd,True
392,3,18,0,2,3,10.75588689,noncompositional,negodd,True
393,3,18,0,3,5,9.88754029,noncompositional,negodd,True
394,3,18,0,4,3,10.59094038,noncompositional,negodd,True
395,3,19,0,0,4,2.55321877,noncompositional,posodd,True
396,3,19,0,1,3,10.7424746,noncompositional,posodd,True
397,3,19,0,2,3,10.5453613,noncompositional,posodd,True
398,3,19,0,3,5,9.40537991,noncompositional,posodd,True
399,3,19,0,4,3,10.49982506,noncompositional,posodd,True
400,4,0,0,0,0,6.31116885,noncompositional,evenneg,True
401,4,0,0,1,5,4.29565815,noncompositional,evenneg,True
402,4,0,0,2,1,1.89269554,noncompositional,evenneg,True
403,4,0,0,3,2,5.88203225,noncompositional,evenneg,True
404,4,0,0,4,0,6.24503948,noncompositional,evenneg,True
405,4,1,0,0,5,9.7479799,noncompositional,oddpos,True
406,4,1,0,1,5,9.80680771,noncompositional,oddpos,True
407,4,1,0,2,5,10.00845797,noncompositional,oddpos,True
408,4,1,0,3,5,9.78007751,noncompositional,oddpos,True
409,4,1,0,4,5,9.82215094,noncompositional,oddpos,True
410,4,2,0,0,5,7.1959641,noncompositional,oddpos,True
411,4,2,0,1,0,0.71739189,noncompositional,oddpos,True
412,4,2,0,2,5,7.26285117,noncompositional,oddpos,True
413,4,2,0,3,5,7.14886352,noncompositional,oddpos,True
414,4,2,0,4,5,7.40484889,noncompositional,oddpos,True
415,4,3,0,0,5,8.76842135,noncompositional,evenpos,True
416,4,3,0,1,0,5.17937241,noncompositional,evenpos,True
417,4,3,0,2,1,2.0669455,noncompositional,evenpos,True
418,4,3,0,3,5,8.62148197,noncompositional,evenpos,True
419,4,3,0,4,5,8.7889376,noncompositional,evenpos,True
420,4,4,0,0,5,4.98565734,noncompositional,oddneg,True
421,4,4,0,1,0,4.12455023,noncompositional,oddneg,True
422,4,4,0,2,2,3.60428847,noncompositional,oddneg,True
423,4,4,0,3,1,9.9303881,noncompositional,oddneg,True
424,4,4,0,4,1,9.86738701,noncompositional,oddneg,True
425,4,5,0,0,3,5.23378467,noncompositional,oddneg,True
426,4,5,0,1,4,4.35671495,noncompositional,oddneg,True
427,4,5,0,2,5,3.91223301,noncompositional,oddneg,True
428,4,5,0,3,2,0.91386385,noncompositional,oddneg,True
429,4,5,0,4,0,1.41850411,noncompositional,oddneg,True
430,4,6,0,0,0,0.18510309,noncompositional,oddneg,True
431,4,6,0,1,5,2.91747198,noncompositional,oddneg,True
432,4,6,0,2,2,0.71584114,noncompositional,oddneg,True
433,4,6,0,3,1,4.04838642,noncompositional,oddneg,True
434,4,6,0,4,4,4.16544501,noncompositional,oddneg,True
435,4,7,0,0,2,9.50094775,noncompositional,evenpos,True
436,4,7,0,1,2,9.48864302,noncompositional,evenpos,True
437,4,7,0,2,2,9.64182198,noncompositional,evenpos,True
438,4,7,0,3,2,9.6226121,noncompositional,evenpos,True
439,4,7,0,4,2,9.67082349,noncompositional,evenpos,True
440,4,8,0,0,5,4.97885464,noncompositional,evenpos,True
441,4,8,0,1,2,3.75045164,noncompositional,evenpos,True
442,4,8,0,2,4,3.85209077,noncompositional,evenpos,True
443,4,8,0,3,3,4.42312729,noncompositional,evenpos,True
444,4,8,0,4,1,0.51292785,noncompositional,evenpos,True
445,4,9,0,0,2,1.31915229,noncompositional,oddneg,True
446,4,9,0,1,0,1.38307132,noncompositional,oddneg,True
447,4,9,0,2,4,5.25694991,noncompositional,oddneg,True
448,4,9,0,3,5,4.49229052,noncompositional,oddneg,True
449,4,9,0,4,3,5.94052622,noncompositional,oddneg,True
450,4,10,0,0,1,1.05043949,noncompositional,evenpos,True
451,4,10,0,1,2,7.97486626,noncompositional,evenpos,True
452,4,10,0,2,0,8.88198865,noncompositional,evenpos,True
453,4,10,0,3,0,8.82149355,noncompositional,evenpos,True
454,4,10,0,4,0,8.86037757,noncompositional,evenpos,True
455,4,11,0,0,5,5.6800616,noncompositional,oddpos,True
456,4,11,0,1,0,0.0,noncompositional,oddpos,True
457,4,11,0,2,2,0.0,noncompositional,oddpos,True
458,4,11,0,3,1,4.10275938,noncompositional,oddpos,True
