,participant,task,subtask,trial,choice,reward,condition,function,is_training
128,1,5,0,3,0,5.33950095,noncompositional,posodd,True
129,1,5,0,4,5,17.3079028,noncompositional,posodd,True
130,1,6,0,0,4,6.96870185,noncompositional,posodd,True
131,1,6,0,1,1,8.3070734,noncompositional,posodd,True
132,1,6,0,2,0,5.36211932,noncompositional,posodd,True
133,1,6,0,3,5,12.29763207,noncompositional,posodd,True
134,1,6,0,4,2,6.5613689,noncompositional,posodd,True
135,1,7,0,0,4,8.0474679,noncompositional,posodd,True
136,1,7,0,1,3,13.37524409,noncompositional,posodd,True
137,1,7,0,2,2,6.26768188,noncompositional,posodd,True
138,1,7,0,3,5,14.39923102,noncompositional,posodd,True
139,1,7,0,4,0,6.84219227,noncompositional,posodd,True
140,1,8,0,0,5,4.11294353,noncompositional,negeven,True
141,1,8,0,1,3,6.21146279,noncompositional,negeven,True
142,1,8,0,2,4,8.83243102,noncompositional,negeven,True
143,1,8,0,3,1,8.58986256,noncompositional,negeven,True
144,1,8,0,4,0,12.01420099,noncompositional,negeven,True
145,1,9,0,0,4,10.57156504,noncompositional,negeven,True
146,1,9,0,1,2,10.65776381,noncompositional,negeven,True
147,1,9,0,2,0,11.9408225,noncompositional,negeven,True
148,1,9,0,3,5,5.17482128,noncompositional,negeven,True
149,1,9,0,4,1,5.93439794,noncompositional,negeven,True
150,1,10,0,0,4,6.1217902,noncompositional,negodd,True
151,1,10,0,1,2,7.25179325,noncompositional,negodd,True
152,1,10,0,2,3,10.63043407,noncompositional,negodd,True
153,1,10,0,3,5,11.03917792,noncompositional,negodd,True
154,1,10,0,4,0,8.24578921,noncompositional,negodd,True
155,1,11,0,0,4,10.68047139,noncompositional,poseven,True
156,1,11,0,1,2,10.86607551,noncompositional,poseven,True
157,1,11,0,2,5,10.65493047,noncompositional,poseven,True
158,1,11,0,3,0,9.42386072,noncompositional,poseven,True
159,1,11,0,4,4,10.71148572,noncompositional,poseven,True
160,1,12,0,0,4,5.22433022,noncompositional,negodd,True
161,1,12,0,1,2,6.14695215,noncompositional,negodd,True
162,1,12,0,2,5,6.95795092,noncompositional,negodd,True
163,1,12,0,3,2,6.26467156,noncompositional,negodd,True
164,1,12,0,4,0,7.47939873,noncompositional,negodd,True
165,1,13,0,0,4,9.1263684,noncompositional,negeven,True
166,1,13,0,1,2,9.91572423,noncompositional,negeven,True
167,1,13,0,2,1,5.85711925,noncompositional,negeven,True
168,1,13,0,3,5,2.37413343,noncompositional,negeven,True
169,1,13,0,4,0,12.01794518,noncompositional,negeven,True
170,1,14,0,0,4,15.99337209,noncompositional,poseven,True
171,1,14,0,1,2,13.40478569,noncompositional,poseven,True
172,1,14,0,2,0,12.37257156,noncompositional,poseven,True
173,1,14,0,3,1,6.48112203,noncompositional,poseven,True
174,1,14,0,4,5,11.30218668,noncompositional,poseven,True
175,1,15,0,0,4,4.80462077,noncompositional,negodd,True
176,1,15,0,1,2,7.4516069,noncompositional,negodd,True
177,1,15,0,2,1,11.24324373,noncompositional,negodd,True
178,1,15,0,3,0,9.84784266,noncompositional,negodd,True
179,1,15,0,4,5,8.60407013,noncompositional,negodd,True
180,1,16,0,0,4,7.11239162,noncompositional,posodd,True
181,1,16,0,1,2,4.21074391,noncompositional,posodd,True
182,1,16,0,2,3,12.43249933,noncompositional,posodd,True
183,1,16,0,3,5,13.62625814,noncompositional,posodd,True
184,1,16,0,4,0,3.00721777,noncompositional,posodd,True
185,1,17,0,0,4,8.49610861,noncompositional,negeven,True
186,1,17,0,1,2,9.79465874,noncompositional,negeven,True
187,1,17,0,2,3,3.23561938,noncompositional,negeven,True
188,1,17,0,3,5,0.83108517,noncompositional,negeven,True
189,1,17,0,4,0,11.90154147,noncompositional,negeven,True
190,1,18,0,0,4,5.44859878,noncompositional,negodd,True
191,1,18,0,1,2,7.2157397,noncompositional,negodd,True
192,1,18,0,2,0,6.96941771,noncompositional,negodd,True
193,1,18,0,3,1,10.23134677,noncompositional,negodd,True
194,1,18,0,4,2,7.22797195,noncompositional,negodd,True
195,1,19,0,0,4,11.9746924,noncompositional,poseven,True
196,1,19,0,1,2,10.47232441,noncompositional,poseven,True
197,1,19,0,2,3,3.53863446,noncompositional,poseven,True
198,1,19,0,3,0,8.4179406,noncompositional,poseven,True
199,1,19,0,4,5,5.86954645,noncompositional,poseven,True
200,2,0,0,0,0,3.53978224,noncompositional,posodd,True
201,2,0,0,1,1,11.64980168,noncompositional,posodd,True
202,2,0,0,2,2,6.01501484,noncompositional,posodd,True
203,2,0,0,3,3,12.46772677,noncompositional,posodd,True
204,2,0,0,4,4,6.92025605,noncompositional,posodd,True
205,2,1,0,0,0,8.83922826,noncompositional,negodd,True
206,2,1,0,1,1,12.9266496,noncompositional,negodd,True
207,2,1,0,2,2,7.36862181,noncompositional,negodd,True
208,2,1,0,3,0,8.81418877,noncompositional,negodd,True
209,2,1,0,4,4,5.78413043,noncompositional,negodd,True
210,2,2,0,0,5,6.06079784,noncompositional,poseven,True
211,2,2,0,1,4,13.03442289,noncompositional,poseven,True
212,2,2,0,2,3,4.49300304,noncompositional,poseven,True
213,2,2,0,3,0,8.82949012,noncompositional,poseven,True
214,2,2,0,4,1,3.85310214,noncompositional,poseven,True
215,2,3,0,0,5,11.96006849,noncompositional,posodd,True
216,2,3,0,1,4,6.53779221,noncompositional,posodd,True
217,2,3,0,2,5,12.05713603,noncompositional,posodd,True
218,2,3,0,3,5,12.11351691,noncompositional,posodd,True
219,2,3,0,4,5,11.98308361,noncompositional,posodd,True
220,2,4,0,0,0,16.93764828,noncompositional,negeven,True
221,2,4,0,1,0,17.1802844,noncompositional,negeven,True
222,2,4,0,2,0,16.94967548,noncompositional,negeven,True
223,2,4,0,3,0,17.07034413,noncompositional,negeven,True
224,2,4,0,4,0,16.9065448,noncompositional,negeven,True
225,2,5,0,0,5,10.68874892,noncompositional,posodd,True
226,2,5,0,1,4,6.41516823,noncompositional,posodd,True
227,2,5,0,2,0,4.9031148,noncompositional,posodd,True
228,2,5,0,3,2,8.00773002,noncompositional,posodd,True
229,2,5,0,4,3,10.435721,noncompositional,posodd,True
230,2,6,0,0,5,6.63336865,noncompositional,poseven,True
231,2,6,0,1,0,5.93696183,noncompositional,poseven,True
232,2,6,0,2,3,4.73396692,noncompositional,poseven,True
233,2,6,0,3,1,3.80801295,noncompositional,poseven,True
234,2,6,0,4,4,9.27730583,noncompositional,poseven,True
235,2,7,0,0,0,9.03558988,noncompositional,posodd,True
236,2,7,0,1,5,17.02816752,noncompositional,posodd,True
237,2,7,0,2,5,17.06928036,noncompositional,posodd,True
238,2,7,0,3,5,17.09722218,noncompositional,posodd,True
239,2,7,0,4,5,16.99386523,noncompositional,posodd,True
240,2,8,0,0,5,9.19207812,noncompositional,negeven,True
241,2,8,0,1,4,13.3327993,noncompositional,negeven,True
242,2,8,0,2,3,9.72708204,noncompositional,negeven,True
243,2,8,0,3,4,13.52130698,noncompositional,negeven,True
244,2,8,0,4,4,13.28010135,noncompositional,negeven,True
245,2,9,0,0,0,11.53654552,noncompositional,negeven,True
246,2,9,0,1,1,8.22190823,noncompositional,negeven,True
247,2,9,0,2,5,4.82275376,noncompositional,negeven,True
248,2,9,0,3,0,11.65359293,noncompositional,negeven,True
249,2,9,0,4,0,11.76361534,noncompositional,negeven,True
250,2,10,0,0,0,10.13207258,noncompositional,negodd,True
251,2,10,0,1,5,7.2363753,noncompositional,negodd,True
252,2,10,0,2,1,10.28353218,noncompositional,negodd,True
253,2,10,0,3,2,7.07471075,noncompositional,negodd,True
254,2,10,0,4,1,10.30116377,noncompositional,negodd,True
255,2,11,0,0,5,5.41953378,noncompositional,negeven,True
256,2,11,0,1,4,9.91527738,noncompositional,negeven,True
257,2,11,0,2,3,7.3113501,noncompositional,negeven,True
258,2,11,0,3,1,10.12029377,noncompositional,negeven,True
259,2,11,0,4,1,9.95801009,noncompositional,negeven,True
260,2,12,0,0,5,7.52741947,noncompositional,negodd,True
261,2,12,0,1,4,5.07066469,noncompositional,negodd,True
262,2,12,0,2,1,11.03432346,noncompositional,negodd,True
263,2,12,0,3,2,8.42019589,noncompositional,negodd,True
264,2,12,0,4,1,11.27641188,noncompositional,negodd,True
265,2,13,0,0,0,6.56134396,noncompositional,negodd,True
266,2,13,0,1,5,5.92518709,noncompositional,negodd,True
267,2,13,0,2,2,4.24254652,noncompositional,negodd,True
268,2,13,0,3,3,7.03528429,noncompositional,negodd,True
269,2,13,0,4,4,3.56042267,noncompositional,negodd,True
270,2,14,0,0,0,6.5657668,noncompositional,poseven,True
271,2,14,0,1,1,3.30776385,noncompositional,poseven,True
272,2,14,0,2,5,6.94711117,noncompositional,poseven,True
273,2,14,0,3,5,7.10816921,noncompositional,poseven,True
274,2,14,0,4,5,6.88110378,noncompositional,poseven,True
275,2,15,0,0,5,10.62959434,noncompositional,poseven,True
276,2,15,0,1,4,12.45328971,noncompositional,poseven,True
277,2,15,0,2,3,7.49019673,noncompositional,poseven,True
278,2,15,0,3,4,12.45165876,noncompositional,poseven,True
279,2,15,0,4,4,12.76861732,noncompositional,poseven,True
280,2,16,0,0,0,10.98802921,noncompositional,posodd,True
281,2,16,0,1,1,18.02124735,noncompositional,posodd,True
282,2,16,0,2,1,17.92972262,noncompositional,posodd,True
283,2,16,0,3,1,17.99613424,noncompositional,posodd,True
284,2,16,0,4,1,17.95000238,noncompositional,posodd,True
285,2,17,0,0,5,10.15679681,noncompositional,negodd,True
286,2,17,0,1,4,5.36034938,noncompositional,negodd,True
287,2,17,0,2,1,14.33643274,noncompositional,negodd,True
288,2,17,0,3,1,14.43871628,noncompositional,negodd,True
289,2,17,0,4,1,14.3612659,noncompositional,negodd,True
290,2,18,0,0,3,8.81640269,noncompositional,poseven,True
291,2,18,0,1,2,14.24510101,noncompositional,poseven,True
292,2,18,0,2,1,5.7071868,noncompositional,poseven,True
293,2,18,0,3,2,14.24541259,noncompositional,poseven,True
294,2,18,0,4,2,14.50587576,noncompositional,poseven,True
295,2,19,0,0,5,1.94363795,noncompositional,negeven,True
296,2,19,0,1,3,4.5495756,noncompositional,negeven,True
297,2,19,0,2,2,9.63313779,noncompositional,negeven,True
298,2,19,0,3,0,10.73947637,noncompositional,negeven,True
299,2,19,0,4,0,10.94402652,noncompositional,negeven,True
300,3,0,0,0,0,0.65119535,noncompositional,posodd,True
301,3,0,0,1,0,0.84250529,noncompositional,posodd,True
302,3,0,0,2,5,10.0410156,noncompositional,posodd,True
303,3,0,0,3,5,10.17089068,noncompositional,posodd,True
304,3,0,0,4,5,9.89763431,noncompositional,posodd,True
305,3,1,0,0,0,17.80658965,noncompositional,negeven,True
306,3,1,0,1,0,17.89430772,noncompositional,negeven,True
307,3,1,0,2,0,17.87394769,noncompositional,negeven,True
308,3,1,0,3,0,17.9715361,noncompositional,negeven,True
309,3,1,0,4,0,17.89312701,noncompositional,negeven,True
310,3,2,0,0,0,12.50465865,noncompositional,negeven,True
311,3,2,0,1,5,3.57549684,noncompositional,negeven,True
312,3,2,0,2,0,12.49313989,noncompositional,negeven,True
313,3,2,0,3,0,12.45199335,noncompositional,negeven,True
314,3,2,0,4,2,10.62297454,noncompositional,negeven,True
315,3,3,0,0,0,6.68165865,noncompositional,posodd,True
316,3,3,0,1,5,12.3242041,noncompositional,posodd,True
317,3,3,0,2,3,12.32287797,noncompositional,posodd,True
318,3,3,0,3,2,7.38085759,noncompositional,posodd,True
319,3,3,0,4,1,10.31131778,noncompositional,posodd,True
320,3,4,0,0,0,14.49800883,noncompositional,poseven,True
321,3,4,0,1,0,14.50503604,noncompositional,poseven,True
322,3,4,0,2,0,14.40504504,noncompositional,poseven,True
323,3,4,0,3,0,14.53230334,noncompositional,poseven,True
324,3,4,0,4,0,14.36036455,noncompositional,poseven,True
325,3,5,0,0,0,10.52095129,noncompositional,negodd,True
326,3,5,0,1,5,10.51904431,noncompositional,negodd,True
327,3,5,0,2,1,13.10896734,noncompositional,negodd,True
328,3,5,0,3,2,8.12568974,noncompositional,negodd,True
329,3,5,0,4,4,6.79347268,noncompositional,negodd,True
330,3,6,0,0,0,7.60630208,noncompositional,posodd,True
331,3,6,0,1,5,15.89755618,noncompositional,posodd,True
332,3,6,0,2,5,15.84615407,noncompositional,posodd,True
333,3,6,0,3,5,15.95342301,noncompositional,posodd,True
334,3,6,0,4,5,16.02049148,noncompositional,posodd,True
335,3,7,0,0,5,14.61435975,noncompositional,posodd,True
336,3,7,0,1,0,3.56273974,noncompositional,posodd,True
337,3,7,0,2,5,14.53957669,noncompositional,posodd,True
338,3,7,0,3,5,14.54832755,noncompositional,posodd,True
339,3,7,0,4,5,14.60631308,noncompositional,posodd,True
340,3,8,0,0,5,7.04900349,noncompositional,negeven,True
341,3,8,0,1,0,13.81286914,noncompositional,negeven,True
342,3,8,0,2,0,13.93894196,noncompositional,negeven,True
343,3,8,0,3,0,13.72499956,noncompositional,negeven,True
344,3,8,0,4,0,13.77434952,noncompositional,negeven,True
345,3,9,0,0,0,9.71463914,noncompositional,negodd,True
346,3,9,0,1,5,10.18409058,noncompositional,negodd,True
347,3,9,0,2,2,7.50169327,noncompositional,negodd,True
348,3,9,0,3,3,11.56458034,noncompositional,negodd,True
349,3,9,0,4,4,7.84242378,noncompositional,negodd,True
350,3,10,0,0,0,8.08769299,noncompositional,negodd,True
351,3,10,0,1,5,10.85379237,noncompositional,negodd,True
352,3,10,0,2,4,5.57300926,noncompositional,negodd,True
353,3,10,0,3,5,10.97485303,noncompositional,negodd,True
354,3,10,0,4,5,10.91996212,noncompositional,negodd,True
355,3,11,0,0,0,9.66978578,noncompositional,negodd,True
356,3,11,0,1,0,9.35017307,noncompositional,negodd,True
357,3,11,0,2,5,10.26174721,noncompositional,negodd,True
358,3,11,0,3,1,14.39400796,noncompositional,negodd,True
359,3,11,0,4,1,14.46889321,noncompositional,negodd,True
360,3,12,0,0,0,4.49718942,noncompositional,poseven,True
361,3,12,0,1,5,7.61227028,noncompositional,poseven,True
362,3,12,0,2,1,3.39843237,noncompositional,poseven,True
363,3,12,0,3,2,6.93458002,noncompositional,poseven,True
364,3,12,0,4,3,4.80915575,noncompositional,poseven,True
365,3,13,0,0,0,20.44044629,noncompositional,negeven,True
366,3,13,0,1,0,20.6016981,noncompositional,negeven,True
367,3,13,0,2,0,20.50621976,noncompositional,negeven,True
368,3,13,0,3,0,20.47704542,noncompositional,negeven,True
369,3,13,0,4,0,20.68870977,noncompositional,negeven,True
370,3,14,0,0,0,14.13469984,noncompositional,poseven,True
371,3,14,0,1,0,14.16273507,noncompositional,poseven,True
372,3,14,0,2,0,13.98176385,noncompositional,poseven,True
373,3,14,0,3,0,14.20148406,noncompositional,poseven,True
374,3,14,0,4,0,14.21293538,noncompositional,poseven,True
375,3,15,0,0,0,11.08496364,noncompositional,poseven,True
376,3,15,0,1,0,10.95469343,noncompositional,poseven,True
377,3,15,0,2,5,10.34034097,noncompositional,poseven,True
378,3,15,0,3,1,7.79540653,noncompositional,poseven,True
379,3,15,0,4,0,11.20627361,noncompositional,poseven,True
380,3,16,0,0,0,11.22971768,noncompositional,negodd,True
381,3,16,0,1,2,11.76817352,noncompositional,negodd,True
382,3,16,0,2,4,10.05926033,noncompositional,negodd,True
383,3,16,0,3,0,11.20021407,noncompositional,negodd,True
384,3,16,0,4,4,10.19564409,noncompositional,negodd,True
385,3,17,0,0,0,14.10170123,noncompositional,negeven,True
386,3,17,0,1,0,13.97895678,noncompositional,negeven,True
387,3,17,0,2,0,14.11385342,noncompositional,negeven,True
388,3,17,0,3,0,14.03825826,noncompositional,negeven,True
389,3,17,0,4,0,14.25995347,noncompositional,negeven,True
390,3,18,0,0,0,12.59645736,noncompositional,poseven,True
391,3,18,0,1,2,13.48397626,noncompositional,poseven,True
392,3,18,0,2,4,15.34563594,noncompositional,poseven,True
393,3,18,0,3,5,10.06420255,noncompositional,poseven,True
394,3,18,0,4,4,15.36895415,noncompositional,poseven,True
395,3,19,0,0,0,3.62107086,noncompositional,posodd,True
396,3,19,0,1,5,9.22174674,noncompositional,posodd,True
397,3,19,0,2,1,7.76832053,noncompositional,posodd,True
398,3,19,0,3,4,3.69477246,noncompositional,posodd,True
399,3,19,0,4,3,9.15964435,noncompositional,posodd,True
400,4,0,0,0,0,3.21943116,noncompositional,posodd,True
401,4,0,0,1,2,4.64489209,noncompositional,posodd,True
402,4,0,0,2,4,5.3376072,noncompositional,posodd,True
403,4,0,0,3,0,3.18412635,noncompositional,posodd,True
404,4,0,0,4,4,5.15159191,noncompositional,posodd,True
405,4,1,0,0,1,4.31395594,noncompositional,negeven,True
406,4,1,0,1,5,2.33386242,noncompositional,negeven,True
407,4,1,0,2,1,4.12894207,noncompositional,negeven,True
408,4,1,0,3,5,2.50579466,noncompositional,negeven,True
409,4,1,0,4,1,4.30059842,noncompositional,negeven,True
410,4,2,0,0,0,12.67427081,noncompositional,poseven,True
411,4,2,0,1,4,14.16930988,noncompositional,poseven,True
412,4,2,0,2,0,12.65031991,noncompositional,poseven,True
413,4,2,0,3,4,14.29428859,noncompositional,poseven,True
414,4,2,0,4,0,12.70247478,noncompositional,poseven,True
415,4,3,0,0,0,7.58484781,noncompositional,poseven,True
416,4,3,0,1,4,10.49431036,noncompositional,poseven,True
417,4,3,0,2,0,7.74381156,noncompositional,poseven,True
418,4,3,0,3,4,10.69504942,noncompositional,poseven,True
419,4,3,0,4,0,7.43950146,noncompositional,poseven,True
420,4,4,0,0,0,10.26089868,noncompositional,poseven,True
421,4,4,0,1,4,13.81515589,noncompositional,poseven,True
422,4,4,0,2,0,10.27129679,noncompositional,poseven,True
423,4,4,0,3,4,13.92743568,noncompositional,poseven,True
424,4,4,0,4,0,10.13705062,noncompositional,poseven,True
425,4,5,0,0,0,6.91872418,noncompositional,negodd,True
426,4,5,0,1,4,4.87319482,noncompositional,negodd,True
427,4,5,0,2,0,7.10674758,noncompositional,negodd,True
428,4,5,0,3,4,4.79789287,noncompositional,negodd,True
429,4,5,0,4,1,11.86280509,noncompositional,negodd,True
430,4,6,0,0,1,9.49879905,noncompositional,posodd,True
431,4,6,0,1,5,12.42162306,noncompositional,posodd,True
432,4,6,0,2,1,9.18665634,noncompositional,posodd,True
433,4,6,0,3,5,12.14492292,noncompositional,posodd,True
434,4,6,0,4,1,9.25698821,noncompositional,posodd,True
435,4,7,0,0,1,19.98442589,noncompositional,negodd,True
436,4,7,0,1,5,14.61788049,noncompositional,negodd,True
437,4,7,0,2,1,19.6367409,noncompositional,negodd,True
438,4,7,0,3,5,14.7128995,noncompositional,negodd,True
439,4,7,0,4,1,19.77546579,noncompositional,negodd,True
440,4,8,0,0,0,7.55031146,noncompositional,posodd,True
441,4,8,0,1,4,7.71617814,noncompositional,posodd,True
442,4,8,0,2,1,10.81101156,noncompositional,posodd,True
443,4,8,0,3,5,13.64681622,noncompositional,posodd,True
444,4,8,0,4,1,10.94316962,noncompositional,posodd,True
445,4,9,0,0,1,6.57614575,noncompositional,posodd,True
446,4,9,0,1,5,9.52445594,noncompositional,posodd,True
447,4,9,0,2,1,6.89819233,noncompositional,posodd,True
448,4,9,0,3,4,3.9019299,noncompositional,posodd,True
449,4,9,0,4,1,6.75681535,noncompositional,posodd,True
450,4,10,0,0,0,16.30907144,noncompositional,negeven,True
451,4,10,0,1,0,16.33190302,noncompositional,negeven,True
452,4,10,0,2,0,16.40080053,noncompositional,negeven,True
453,4,10,0,3,2,15.06632991,noncompositional,negeven,True
454,4,10,0,4,1,8.68802446,noncompositional,negeven,True
455,4,11,0,0,1,7.54709742,noncompositional,poseven,True
456,4,11,0,1,5,8.5724398,noncompositional,poseven,True
457,4,11,0,2,1,7.57244674,noncompositional,poseven,True
458,4,11,0,3,5,8.55632175,noncompositional,poseven,True
459,4,11,0,4,1,7.76049632,noncompositional,poseven,True
460,4,12,0,0,0,13.13703916,noncompositional,negodd,True
461,4,12,0,1,4,10.19574475,noncompositional,negodd,True
462,4,12,0,2,0,13.23798467,noncompositional,negodd,True
463,4,12,0,3,4,10.48448893,noncompositional,negodd,True
